% 1. Title: NERD ranker with basic and embeddings features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 22-10-2018 09:26:01 
%
@RELATION @NERD_NERD_ranker_with_basic_and_embeddings_features 
@attribute prob_c REAL
@attribute relatedness REAL
@attribute context_quality REAL
@attribute bestCaseContext {false, true}
@attribute embeddings_centroid_similarity REAL
@attribute entity? REAL

@data
0.014492753623188406,0.26128218300095424,11.788817178783319,true,0.0,0.0
0.9595808383233533,0.31109027298620845,11.788817178783319,true,0.0,1.0
0.02470059880239521,0.09675460277649556,11.788817178783319,true,0.0,0.0
0.905788876276958,0.29274640439687605,11.788817178783319,true,0.0,1.0
0.0510783200908059,0.020679477092900005,11.788817178783319,true,0.0,0.0
0.9801980198019802,0.3482153868716373,11.788817178783319,true,0.0,1.0
0.01485148514851485,0.21697514624049716,11.788817178783319,true,0.0,0.0
0.9899159663865547,0.30880993528033923,11.788817178783319,true,0.0,1.0
0.010084033613445379,0.273982840774953,11.788817178783319,true,0.0,0.0
0.9571428571428572,0.3368177273812443,11.788817178783319,true,0.0,1.0
0.04285714285714286,0.1275109437856151,11.788817178783319,true,0.0,0.0
0.6950904392764858,0.22918703475670907,13.361029494303233,true,0.0,1.0
0.082687338501292,0.08663329724809943,13.361029494303233,true,0.0,0.0
0.923963133640553,0.46603208280850944,13.361029494303233,true,0.0,1.0
0.03225806451612903,0.3163525117905022,13.361029494303233,true,0.0,0.0
0.9351851851851852,0.4326714326080729,13.361029494303233,true,0.0,1.0
0.020655270655270654,0.2944115699475041,13.361029494303233,true,0.0,0.0
0.9497872340425532,0.4417110253673161,13.361029494303233,true,0.0,1.0
0.01872340425531915,0.06788609011557732,13.361029494303233,true,0.0,0.0
0.9689419196350237,0.4028920894796629,13.361029494303233,true,0.0,1.0
0.013686611686260747,0.18758999935130044,13.361029494303233,true,0.0,0.0
0.8571428571428571,0.1483658686906398,13.361029494303233,true,0.0,1.0
0.14285714285714285,0.06212605519571463,13.361029494303233,true,0.0,0.0
0.48947368421052634,0.23200098537220326,13.361029494303233,true,0.0,1.0
0.08947368421052632,0.10906850249648882,13.361029494303233,true,0.0,0.0
0.989247311827957,0.4906548925963061,13.361029494303233,true,0.0,1.0
0.010752688172043012,0.3047501143094679,13.361029494303233,true,0.0,0.0
0.7692307692307693,0.3003937480957642,13.361029494303233,true,0.0,1.0
0.05128205128205128,0.43853367486255335,13.361029494303233,true,0.0,0.0
0.9602954755309326,0.31541446835298914,13.361029494303233,true,0.0,1.0
0.016158818097876268,0.07930616133442382,13.361029494303233,true,0.0,0.0
0.921875,0.33296612110683665,13.361029494303233,true,0.0,1.0
0.03125,0.2331602089061286,13.361029494303233,true,0.0,0.0
0.9420289855072463,0.3415504846651791,13.361029494303233,true,0.0,1.0
0.028985507246376812,0.3232730582700778,13.361029494303233,true,0.0,0.0
0.5714285714285714,0.4325933214899892,13.361029494303233,true,0.0,1.0
0.42857142857142855,0.189712508084979,13.361029494303233,true,0.0,0.0
0.48947368421052634,0.23200098537220326,13.361029494303233,true,0.0,1.0
0.08947368421052632,0.10906850249648882,13.361029494303233,true,0.0,0.0
0.9246467817896389,0.42200189221141227,13.361029494303233,true,0.0,1.0
0.02511773940345369,0.28090120639495036,13.361029494303233,true,0.0,0.0
0.9444444444444444,0.3324136180537285,13.361029494303233,true,0.0,1.0
0.05555555555555555,0.06522410373242064,13.361029494303233,true,0.0,0.0
0.2111111111111111,0.4029120061546823,13.361029494303233,true,0.0,1.0
0.14285714285714285,0.3365441296476442,13.361029494303233,true,0.0,0.0
0.22152376162936888,0.22304727162775814,13.361029494303233,true,0.0,1.0
0.01634397787276842,0.07843579029661515,13.361029494303233,true,0.0,0.0
0.7323759791122716,0.2908019115674123,13.361029494303233,true,0.0,1.0
0.0391644908616188,0.08525166579146032,13.361029494303233,true,0.0,0.0
0.9228356336260979,0.4147139887632707,13.361029494303233,true,0.0,1.0
0.062107904642409034,0.16926216706936154,13.361029494303233,true,0.0,0.0
0.953125,0.4299957488425666,13.361029494303233,true,0.0,1.0
0.046875,0.45891118954763194,13.361029494303233,true,0.0,0.0
0.9834254143646409,0.39833806329865934,13.361029494303233,true,0.0,1.0
0.016574585635359115,0.38025595168626675,13.361029494303233,true,0.0,0.0
0.9077144917087239,0.19919569858610323,13.361029494303233,true,0.0,1.0
0.049212735772263184,0.11858164759265641,13.361029494303233,true,0.0,0.0
0.5691056910569106,0.39746300398700246,13.361029494303233,true,0.0,1.0
0.016260162601626018,0.23795060098183302,13.361029494303233,true,0.0,0.0
0.9636537541846006,0.21930456112099575,13.361029494303233,true,0.0,1.0
0.010043041606886656,0.17477425221378956,13.361029494303233,true,0.0,0.0
0.97165991902834,0.3622638354991954,13.361029494303233,true,0.0,1.0
0.018218623481781375,0.1806153559787955,13.361029494303233,true,0.0,0.0
0.9077144917087239,0.19919569858610323,13.361029494303233,true,0.0,1.0
0.049212735772263184,0.11858164759265641,13.361029494303233,true,0.0,0.0
0.9346935362488502,0.21424439459194106,13.361029494303233,true,0.0,1.0
0.017769044234467766,0.08641456253090773,13.361029494303233,true,0.0,0.0
0.847666378565255,0.17112298982743718,13.361029494303233,true,0.0,1.0
0.056936041486603285,0.18611391362816818,13.361029494303233,true,0.0,0.0
0.9420289855072463,0.3415504846651791,13.361029494303233,true,0.0,1.0
0.028985507246376812,0.3232730582700778,13.361029494303233,true,0.0,0.0
0.7521968365553603,0.2842107519767772,13.361029494303233,true,0.0,1.0
0.1054481546572935,0.0036274244998779934,13.361029494303233,true,0.0,0.0
0.8888888888888888,0.3926229911233939,13.361029494303233,true,0.0,1.0
0.1111111111111111,0.41057745822297653,13.361029494303233,true,0.0,0.0
0.9689419196350237,0.4028920894796629,13.361029494303233,true,0.0,1.0
0.013686611686260747,0.18758999935130044,13.361029494303233,true,0.0,0.0
0.9500471253534402,0.2737163317101247,13.361029494303233,true,0.0,1.0
0.010367577756833177,0.20042729482269736,13.361029494303233,true,0.0,0.0
0.46153846153846156,0.21860580922152023,13.361029494303233,true,0.0,1.0
0.40384615384615385,0.40363966409516905,13.361029494303233,true,0.0,0.0
0.75,0.3907523282323428,13.361029494303233,true,0.0,1.0
0.25,0.1674268235705494,13.361029494303233,true,0.0,0.0
0.8635057471264368,0.45891118954763194,13.361029494303233,true,0.0,1.0
0.0966235632183908,0.4299957488425666,13.361029494303233,true,0.0,0.0
0.9857142857142858,0.3226623818100919,13.361029494303233,true,0.0,1.0
0.014285714285714285,0.16701988666760265,13.361029494303233,true,0.0,0.0
0.9689419196350237,0.4028920894796629,13.361029494303233,true,0.0,1.0
0.013686611686260747,0.18758999935130044,13.361029494303233,true,0.0,0.0
0.9814814814814815,0.36070951587820804,13.361029494303233,true,0.0,1.0
0.018518518518518517,0.3258221291135962,13.361029494303233,true,0.0,0.0
0.9537882858678131,0.3054045877986665,13.361029494303233,true,0.0,1.0
0.01934443847393874,0.01899349424049175,13.361029494303233,true,0.0,0.0
0.9863013698630136,0.24193111309108273,13.361029494303233,true,0.0,1.0
0.0136986301369863,0.32685650308598985,13.361029494303233,true,0.0,0.0
0.95,0.14224129873644856,13.361029494303233,true,0.0,1.0
0.025,0.2116224289489602,13.361029494303233,true,0.0,0.0
0.9876543209876543,0.3377710347209836,13.361029494303233,true,0.0,1.0
0.012345679012345678,0.16105884383026342,13.361029494303233,true,0.0,0.0
0.12727272727272726,0.2359605052388347,13.361029494303233,true,0.0,1.0
0.03636363636363636,0.20948486516777134,13.361029494303233,true,0.0,0.0
0.9228356336260979,0.4147139887632707,13.361029494303233,true,0.0,1.0
0.062107904642409034,0.16926216706936154,13.361029494303233,true,0.0,0.0
0.923963133640553,0.46603208280850944,13.361029494303233,true,0.0,1.0
0.03225806451612903,0.3163525117905022,13.361029494303233,true,0.0,0.0
0.9581005586592178,0.13797471136122688,13.361029494303233,true,0.0,1.0
0.013407821229050279,0.0,13.361029494303233,true,0.0,0.0
0.9729551451187335,0.3689357108347045,13.361029494303233,true,0.0,1.0
0.01978891820580475,0.15105523651108202,13.361029494303233,true,0.0,0.0
0.31737888236920525,0.20816506723087458,13.361029494303233,true,0.0,1.0
0.04310159442106233,0.046500103083146754,13.361029494303233,true,0.0,0.0
0.9481065918653576,0.323091616268521,13.361029494303233,true,0.0,1.0
0.011220196353436185,0.1961580090521468,13.361029494303233,true,0.0,0.0
0.45161290322580644,0.1597131111184836,13.361029494303233,true,0.0,1.0
0.22580645161290322,0.018678377686339405,13.361029494303233,true,0.0,0.0
0.9685314685314685,0.25543989226883157,13.361029494303233,true,0.0,1.0
0.024475524475524476,0.16807970803773478,13.361029494303233,true,0.0,0.0
0.9689419196350237,0.4028920894796629,13.361029494303233,true,0.0,1.0
0.013686611686260747,0.18758999935130044,13.361029494303233,true,0.0,0.0
0.575,0.29349709481142716,13.361029494303233,true,0.0,1.0
0.21666666666666667,0.06786405007838202,13.361029494303233,true,0.0,0.0
0.5770020533880903,0.2207996011806154,13.361029494303233,true,0.0,1.0
0.406570841889117,0.18187785400482054,13.361029494303233,true,0.0,0.0
0.8992805755395683,0.23059155009022092,13.361029494303233,true,0.0,1.0
0.026378896882494004,0.10167508445218366,13.361029494303233,true,0.0,0.0
0.8,0.2384795915847101,13.361029494303233,true,0.0,1.0
0.11428571428571428,0.07225418120649309,13.361029494303233,true,0.0,0.0
0.9659863945578231,0.20604759173707682,13.361029494303233,true,0.0,1.0
0.02040816326530612,0.03259627222619375,13.361029494303233,true,0.0,0.0
0.7627388535031847,0.13345956076790252,13.361029494303233,true,0.0,1.0
0.2054140127388535,0.08867696649783023,13.361029494303233,true,0.0,0.0
0.9088447653429603,0.1482304992793504,13.361029494303233,true,0.0,1.0
0.052346570397111915,0.08121481790826833,13.361029494303233,true,0.0,0.0
0.12235563178959405,0.17109208797023634,13.361029494303233,true,0.0,1.0
0.02801600914808462,0.13132488849951515,13.361029494303233,true,0.0,0.0
0.9852941176470589,0.16136659535379216,13.361029494303233,true,0.0,1.0
0.014705882352941176,0.08193036759230762,13.361029494303233,true,0.0,0.0
0.022364217252396165,0.38885634318146245,13.361029494303233,true,0.0,1.0
0.013686611686260747,0.18758999935130044,13.361029494303233,true,0.0,0.0
0.8635057471264368,0.45891118954763194,13.361029494303233,true,0.0,1.0
0.0966235632183908,0.4299957488425666,13.361029494303233,true,0.0,0.0
0.9636363636363636,0.44907721787357474,13.361029494303233,true,0.0,1.0
0.010557184750733138,0.11840858059048569,13.361029494303233,true,0.0,0.0
0.9351851851851852,0.4326714326080729,13.361029494303233,true,0.0,1.0
0.020655270655270654,0.2944115699475041,13.361029494303233,true,0.0,0.0
0.8248587570621468,0.2250546331599106,13.361029494303233,true,0.0,1.0
0.14689265536723164,0.11463194104872669,13.361029494303233,true,0.0,0.0
0.924963924963925,0.43081235253450906,13.361029494303233,true,0.0,1.0
0.023809523809523808,0.255759919009433,13.361029494303233,true,0.0,0.0
0.9526627218934911,0.3912700028597669,13.361029494303233,true,0.0,1.0
0.03550295857988166,0.3556874308317845,13.361029494303233,true,0.0,0.0
0.3333333333333333,0.15019654958645734,13.361029494303233,true,0.0,1.0
0.3333333333333333,0.10607705720524628,13.361029494303233,true,0.0,0.0
0.9479990956364458,0.39705861169787193,13.361029494303233,true,0.0,1.0
0.031652724395206874,0.05087134319457462,13.361029494303233,true,0.0,0.0
0.987741935483871,0.07695577536956788,13.361029494303233,true,0.0,1.0
0.01032258064516129,0.10181492271348933,13.361029494303233,true,0.0,0.0
0.19582898852971845,0.20381693728098654,13.361029494303233,true,0.0,1.0
0.1005213764337852,0.12878240304780386,13.361029494303233,true,0.0,0.0
0.52,0.17429537040485799,13.361029494303233,true,0.0,1.0
0.32,0.013504147940673837,13.361029494303233,true,0.0,0.0
0.2706136145733461,0.34715569330445006,13.361029494303233,true,0.0,1.0
0.11217641418983701,0.1371551662952362,13.361029494303233,true,0.0,0.0
0.5440414507772021,0.23520895482870885,13.361029494303233,true,0.0,1.0
0.37305699481865284,0.13783417756217164,13.361029494303233,true,0.0,0.0
0.3188593648736228,0.2152002020861334,13.361029494303233,true,0.0,1.0
0.20285158781594298,0.20104323841181937,13.361029494303233,true,0.0,0.0
0.22388059701492538,0.22772853273215796,13.361029494303233,true,0.0,1.0
0.1791044776119403,0.04564555512185495,13.361029494303233,true,0.0,0.0
0.8,0.2384795915847101,13.361029494303233,true,0.0,1.0
0.11428571428571428,0.07225418120649309,13.361029494303233,true,0.0,0.0
0.7530120481927711,0.21071228802669684,13.361029494303233,true,0.0,1.0
0.18674698795180722,0.1337506771385901,13.361029494303233,true,0.0,0.0
0.23414634146341465,0.27202156723994053,13.361029494303233,true,0.0,1.0
0.04390243902439024,0.06276363649172832,13.361029494303233,true,0.0,0.0
0.8053097345132744,0.3713455328775981,13.361029494303233,true,0.0,1.0
0.10619469026548672,0.11068332331863574,13.361029494303233,true,0.0,0.0
0.8181818181818182,0.3252313860087642,13.361029494303233,true,0.0,1.0
0.18181818181818182,0.35114676821402513,13.361029494303233,true,0.0,0.0
0.8125,0.46805240362801,13.361029494303233,true,0.0,1.0
0.10813492063492064,0.09580760291340361,13.361029494303233,true,0.0,0.0
0.9444444444444444,0.33318525242214425,13.361029494303233,true,0.0,1.0
0.05555555555555555,0.16147109221042188,13.361029494303233,true,0.0,0.0
0.8275862068965517,0.3947715157962123,13.361029494303233,true,0.0,1.0
0.1724137931034483,0.2416856410105039,13.361029494303233,true,0.0,0.0
0.923963133640553,0.46603208280850944,13.361029494303233,true,0.0,1.0
0.03225806451612903,0.3163525117905022,13.361029494303233,true,0.0,0.0
0.8461538461538461,0.32378660950470883,13.361029494303233,true,0.0,1.0
0.15384615384615385,0.19639829113647977,13.361029494303233,true,0.0,0.0
0.9864864864864865,0.37133560728881815,13.361029494303233,true,0.0,1.0
0.013513513513513514,0.34527664125786034,13.361029494303233,true,0.0,0.0
0.95,0.3168557963651969,13.361029494303233,true,0.0,1.0
0.05,0.17479731589551123,13.361029494303233,true,0.0,0.0
0.8235294117647058,0.41570631714108647,13.361029494303233,true,0.0,1.0
0.08823529411764706,0.07002608734748993,13.361029494303233,true,0.0,0.0
0.25,0.3211693853117023,13.361029494303233,true,0.0,1.0
0.024793388429752067,0.029509898190556744,13.361029494303233,true,0.0,0.0
0.8705035971223022,0.42435646832359175,13.361029494303233,true,0.0,1.0
0.07194244604316546,0.21462437146553173,13.361029494303233,true,0.0,0.0
0.09821428571428571,0.35331344379249446,13.361029494303233,true,0.0,1.0
0.02263374485596708,0.23141622762731223,13.361029494303233,true,0.0,0.0
0.25,0.33742368148351837,13.361029494303233,true,0.0,1.0
0.09821428571428571,0.005100513636006695,13.361029494303233,true,0.0,0.0
0.9859154929577465,0.3713242315023302,13.361029494303233,true,0.0,1.0
0.014084507042253521,0.3758031308138505,13.361029494303233,true,0.0,0.0
0.9497872340425532,0.4417110253673161,13.361029494303233,true,0.0,1.0
0.01872340425531915,0.06788609011557732,13.361029494303233,true,0.0,0.0
0.48947368421052634,0.23200098537220326,13.361029494303233,true,0.0,1.0
0.08947368421052632,0.10906850249648882,13.361029494303233,true,0.0,0.0
0.8053097345132744,0.3713455328775981,13.361029494303233,true,0.0,1.0
0.10619469026548672,0.11068332331863574,13.361029494303233,true,0.0,0.0
0.923963133640553,0.46603208280850944,13.361029494303233,true,0.0,1.0
0.03225806451612903,0.3163525117905022,13.361029494303233,true,0.0,0.0
0.4431818181818182,0.36565556657939663,13.361029494303233,true,0.0,1.0
0.01893939393939394,0.05721340124232586,13.361029494303233,true,0.0,0.0
0.9886363636363636,0.32801460965704565,13.361029494303233,true,0.0,1.0
