% 1. Title: NERD ranker with basic features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 05-12-2018 18:02:00 
%
@RELATION @NERD_NERD_ranker_with_basic_features 
@attribute prob_c REAL
@attribute nerGrobid_type {NotNER, ACRONYM, ANIMAL, ARTIFACT, AWARD, BUSINESS, CONCEPT, CONCEPTUAL, CREATION, EVENT, IDENTIFIER, INSTALLATION, INSTITUTION, LEGAL, LOCATION, MEASURE, MEDIA, NATIONAL, ORGANISATION, PERIOD, PERSON, PERSON_TYPE, PLANT, SPORT_TEAM, SUBSTANCE, TITLE, WEBSITE, UNKNOWN}
@attribute entity? REAL

@data
0.5715743015364118,NATIONAL,1.0
0.20377232793437983,NATIONAL,0.0
0.25675675675675674,UNKNOWN,1.0
0.08108108108108109,UNKNOWN,0.0
0.21052631578947367,UNKNOWN,1.0
0.10526315789473684,UNKNOWN,0.0
0.3333333333333333,UNKNOWN,1.0
0.5,UNKNOWN,0.0
0.8666666666666667,PERSON,1.0
0.1,PERSON,0.0
0.8494694960212201,LOCATION,1.0
0.11153846153846154,LOCATION,0.0
0.0546875,INSTALLATION,1.0
0.12407089765580331,UNKNOWN,0.0
0.7962962962962963,UNKNOWN,1.0
0.1574074074074074,UNKNOWN,0.0
0.20253164556962025,UNKNOWN,1.0
0.053164556962025315,UNKNOWN,0.0
0.20253164556962025,UNKNOWN,1.0
0.053164556962025315,UNKNOWN,0.0
0.10370994940978077,UNKNOWN,1.0
0.05480607082630692,UNKNOWN,0.0
0.10758377425044091,UNKNOWN,1.0
0.0855379188712522,UNKNOWN,0.0
0.7798507462686567,UNKNOWN,1.0
0.05037313432835821,UNKNOWN,0.0
0.8888888888888888,UNKNOWN,1.0
0.1111111111111111,UNKNOWN,0.0
0.7925117004680188,UNKNOWN,1.0
0.078003120124805,UNKNOWN,0.0
0.7468354430379747,UNKNOWN,1.0
0.08860759493670886,UNKNOWN,0.0
0.851528384279476,UNKNOWN,1.0
0.1091703056768559,UNKNOWN,0.0
0.6290483074554569,LOCATION,1.0
0.26464900587649964,LOCATION,0.0
0.5766871165644172,UNKNOWN,1.0
0.3960463531015678,UNKNOWN,0.0
0.08,UNKNOWN,1.0
0.08,UNKNOWN,0.0
0.5088105726872246,LOCATION,1.0
0.15859030837004406,LOCATION,0.0
0.5766871165644172,UNKNOWN,1.0
0.3960463531015678,UNKNOWN,0.0
0.8475540386803185,ORGANISATION,1.0
0.13822525597269625,ORGANISATION,0.0
0.09055118110236221,ORGANISATION,1.0
0.05905511811023622,ORGANISATION,0.0
0.8,BUSINESS,1.0
0.2,BUSINESS,0.0
0.1282051282051282,BUSINESS,1.0
0.08045977011494253,BUSINESS,0.0
0.6290483074554569,LOCATION,1.0
0.26464900587649964,LOCATION,0.0
0.47096774193548385,UNKNOWN,1.0
0.2161290322580645,UNKNOWN,0.0
0.0755813953488372,LOCATION,1.0
0.1722689075630252,PERSON,0.0
0.8333333333333334,UNKNOWN,1.0
0.13333333333333333,UNKNOWN,0.0
0.5631067961165048,LOCATION,1.0
0.4174757281553398,LOCATION,0.0
0.8605546995377504,UNKNOWN,1.0
0.09476117103235747,UNKNOWN,0.0
0.32142857142857145,UNKNOWN,1.0
0.08333333333333333,ORGANISATION,0.0
0.7636363636363637,EVENT,1.0
0.12727272727272726,EVENT,0.0
0.621875,LOCATION,1.0
0.16875,LOCATION,0.0
0.8480392156862745,PERSON,1.0
0.09803921568627451,PERSON,0.0
0.3576017130620985,LOCATION,1.0
0.055674518201284794,LOCATION,0.0
0.1431316042267051,LOCATION,1.0
0.06340057636887608,LOCATION,0.0
0.5537459283387622,LOCATION,1.0
0.13680781758957655,LOCATION,0.0
0.06877060763071126,LOCATION,1.0
0.26320710612435716,PERSON,0.0
0.06685366993922394,PERSON,1.0
0.06919060052219321,LOCATION,0.0
0.218475073313783,LOCATION,1.0
0.12756598240469208,LOCATION,0.0
0.10303030303030303,PERSON,1.0
0.058823529411764705,LOCATION,0.0
0.12027158098933075,PERSON,1.0
0.07274490785645005,PERSON,0.0
0.6116504854368932,PERSON,1.0
0.08737864077669903,PERSON,0.0
0.07692307692307693,UNKNOWN,1.0
0.0625,UNKNOWN,0.0
0.4166666666666667,UNKNOWN,1.0
0.16666666666666666,UNKNOWN,0.0
0.9289099526066351,LOCATION,1.0
0.061053805408419294,LOCATION,0.0
0.9166666666666666,LOCATION,1.0
0.08333333333333333,LOCATION,0.0
0.11678832116788321,LOCATION,1.0
0.9032258064516129,LOCATION,0.0
0.06451612903225806,LOCATION,1.0
0.4609795479009688,CONCEPT,0.0
0.47064676616915424,UNKNOWN,1.0
0.20597014925373133,UNKNOWN,0.0
0.75,UNKNOWN,1.0
0.25,UNKNOWN,0.0
0.8666666666666667,LOCATION,1.0
0.13333333333333333,LOCATION,0.0
0.12724014336917563,UNKNOWN,1.0
0.09210526315789473,PERSON,0.0
0.9153543307086615,LOCATION,1.0
0.07775590551181102,LOCATION,0.0
0.15384615384615385,UNKNOWN,1.0
0.13333333333333333,UNKNOWN,0.0
0.9072847682119205,PERSON,1.0
0.052980132450331126,PERSON,0.0
0.4968553459119497,LOCATION,1.0
0.16981132075471697,LOCATION,0.0
0.4968553459119497,LOCATION,1.0
0.16981132075471697,LOCATION,0.0
0.9072847682119205,PERSON,1.0
0.052980132450331126,PERSON,0.0
0.7083333333333334,BUSINESS,1.0
0.15,BUSINESS,0.0
0.9072847682119205,PERSON,1.0
0.052980132450331126,PERSON,0.0
0.4968553459119497,LOCATION,1.0
0.16981132075471697,LOCATION,0.0
0.23862186303700553,INSTITUTION,1.0
0.20119098256061252,INSTITUTION,0.0
0.23539906103286384,LOCATION,1.0
0.10685446009389671,LOCATION,0.0
0.9263157894736842,BUSINESS,1.0
0.07368421052631578,BUSINESS,0.0
0.1834862385321101,UNKNOWN,1.0
0.13302752293577982,UNKNOWN,0.0
0.06756756756756757,UNKNOWN,1.0
0.015873015873015872,ORGANISATION,0.0
0.8945783132530121,PERSON,1.0
0.10542168674698796,PERSON,0.0
0.3620689655172414,UNKNOWN,1.0
0.1206896551724138,UNKNOWN,0.0
0.3333333333333333,UNKNOWN,1.0
0.07272727272727272,CONCEPT,0.0
0.18518518518518517,UNKNOWN,1.0
0.14814814814814814,UNKNOWN,0.0
0.18518518518518517,UNKNOWN,1.0
0.14814814814814814,UNKNOWN,0.0
0.1778403275332651,UNKNOWN,1.0
0.08444216990788127,UNKNOWN,0.0
0.18518518518518517,UNKNOWN,1.0
0.14814814814814814,UNKNOWN,0.0
0.4946889226100152,UNKNOWN,1.0
0.08497723823975721,UNKNOWN,0.0
0.14814814814814814,UNKNOWN,1.0
0.1589041095890411,UNKNOWN,0.0
0.782608695652174,UNKNOWN,1.0
0.14285714285714285,UNKNOWN,0.0
0.75,ORGANISATION,1.0
0.25,ORGANISATION,0.0
0.8614958448753463,UNKNOWN,1.0
0.16666666666666666,UNKNOWN,0.0
0.4946889226100152,UNKNOWN,1.0
0.08139534883720931,UNKNOWN,0.0
0.4657039711191336,CONCEPT,1.0
0.2888086642599278,CONCEPT,0.0
0.09534206695778748,UNKNOWN,1.0
0.18415276558384547,PERSON,0.0
0.5080703663402248,CONCEPT,1.0
0.33000846330552536,CONCEPT,0.0
0.3333333333333333,PERSON,1.0
0.3333333333333333,PERSON,0.0
1.0,PERSON,1.0
0.5,PERSON,0.0
0.5,PERSON,1.0
0.16107931316434995,UNKNOWN,0.0
0.27740986019131714,UNKNOWN,1.0
0.19573215599705665,UNKNOWN,0.0
0.738996138996139,ORGANISATION,1.0
0.1268983268983269,ORGANISATION,0.0
0.41100702576112413,UNKNOWN,1.0
0.004098360655737705,UNKNOWN,0.0
0.9333333333333333,PERSON,1.0
0.06666666666666667,PERSON,0.0
0.8016194331983806,LOCATION,1.0
0.10931174089068826,LOCATION,0.0
0.9123505976095617,LOCATION,1.0
0.08764940239043825,LOCATION,0.0
0.5,INSTALLATION,1.0
0.45454545454545453,INSTALLATION,0.0
0.3068181818181818,UNKNOWN,1.0
0.8133333333333334,UNKNOWN,0.0
0.5478260869565217,UNKNOWN,1.0
0.034782608695652174,UNKNOWN,0.0
0.6527777777777778,PERSON,1.0
0.18055555555555555,PERSON,0.0
0.25842696629213485,UNKNOWN,1.0
0.11235955056179775,UNKNOWN,0.0
0.45454545454545453,INSTALLATION,1.0
0.5714285714285714,INSTALLATION,0.0
0.42857142857142855,INSTALLATION,1.0
0.8,INSTALLATION,0.0
0.2,INSTALLATION,1.0
0.6981132075471698,INSTALLATION,0.0
0.08823529411764706,INSTALLATION,1.0
0.6527777777777778,PERSON,0.0
0.18055555555555555,PERSON,1.0
0.1527777777777778,PERSON,0.0
0.7142857142857143,PERSON,1.0
0.2857142857142857,PERSON,0.0
0.9,INSTALLATION,1.0
0.1,INSTALLATION,0.0
0.1527777777777778,PERSON,1.0
0.8,INSTALLATION,0.0
0.2,INSTALLATION,1.0
0.6875,LOCATION,0.0
0.3125,LOCATION,1.0
0.125,ORGANISATION,0.0
0.3068181818181818,UNKNOWN,1.0
0.8133333333333334,UNKNOWN,0.0
0.9342105263157895,PERSON,1.0
0.06578947368421052,PERSON,0.0
0.46153846153846156,LOCATION,1.0
0.06578947368421052,PERSON,0.0
0.8363636363636363,LOCATION,1.0
0.16363636363636364,LOCATION,0.0
0.8480965564029895,UNKNOWN,1.0
0.08277982645234006,UNKNOWN,0.0
0.1016949152542373,INSTALLATION,1.0
0.06779661016949153,INSTALLATION,0.0
0.11520931802835922,ORGANISATION,1.0
0.08811613774476705,ORGANISATION,0.0
0.8217213114754098,ORGANISATION,1.0
0.06147540983606557,ORGANISATION,0.0
0.11928261916225325,ORGANISATION,1.0
0.613183659689399,ORGANISATION,0.0
0.11520931802835922,ORGANISATION,1.0
0.08811613774476705,ORGANISATION,0.0
0.07142857142857142,ORGANISATION,1.0
0.7131680308136735,ORGANISATION,0.0
0.11928261916225325,ORGANISATION,1.0
0.06147540983606557,ORGANISATION,0.0
0.6567164179104478,UNKNOWN,1.0
0.033582089552238806,UNKNOWN,0.0
0.5121951219512195,PERSON,1.0
0.36585365853658536,PERSON,0.0
0.2038095238095238,LOCATION,1.0
0.7639751552795031,LOCATION,0.0
0.18478260869565216,LOCATION,1.0
0.5,PERSON,0.0
0.2037037037037037,PERSON,1.0
0.36585365853658536,PERSON,0.0
0.6111111111111112,LOCATION,1.0
0.3888888888888889,LOCATION,0.0
0.07734806629834254,PERSON,1.0
0.0718232044198895,PERSON,0.0
0.1276595744680851,PERSON,1.0
0.10638297872340426,PERSON,0.0
0.8,LOCATION,1.0
0.2,LOCATION,0.0
0.4444444444444444,PERSON,1.0
0.1111111111111111,PERSON,0.0
0.8461538461538461,LOCATION,1.0
0.07692307692307693,LOCATION,0.0
0.6578947368421053,LOCATION,1.0
0.2894736842105263,LOCATION,0.0
0.9375,INSTITUTION,1.0
0.0625,INSTITUTION,0.0
0.9382716049382716,UNKNOWN,1.0
0.06172839506172839,UNKNOWN,0.0
0.7058823529411765,UNKNOWN,1.0
0.13725490196078433,UNKNOWN,0.0
0.8461538461538461,UNKNOWN,1.0
0.15384615384615385,UNKNOWN,0.0
0.4659498207885305,UNKNOWN,1.0
0.2867383512544803,UNKNOWN,0.0
0.07954545454545454,CREATION,1.0
0.075,CREATION,0.0
0.2,LOCATION,1.0
0.08529411764705883,LOCATION,0.0
0.4659498207885305,UNKNOWN,1.0
0.2867383512544803,UNKNOWN,0.0
0.7027027027027027,CREATION,1.0
0.2972972972972973,CREATION,0.0
0.7758620689655172,CREATION,1.0
0.22413793103448276,CREATION,0.0
0.4294478527607362,AWARD,1.0
0.0598159509202454,AWARD,0.0
0.8464163822525598,LOCATION,1.0
0.10238907849829351,LOCATION,0.0
0.880064829821718,PERSON,1.0
0.08265802269043761,PERSON,0.0
0.061746987951807226,UNKNOWN,1.0
0.5748984651089193,LOCATION,0.0
0.26335777203439,LOCATION,1.0
0.6962962962962963,NATIONAL,0.0
0.56,UNKNOWN,1.0
0.40327868852459015,UNKNOWN,0.0
0.8350138903179339,LOCATION,1.0
0.1098878485440889,LOCATION,0.0
0.43091859596713966,LOCATION,1.0
0.05765496639283047,LOCATION,0.0
0.49949849548645936,LOCATION,1.0
0.36108324974924777,LOCATION,0.0
0.39701104613385313,LOCATION,1.0
0.3697205977907732,LOCATION,0.0
0.49949849548645936,LOCATION,1.0
0.36108324974924777,LOCATION,0.0
0.39701104613385313,LOCATION,1.0
0.3697205977907732,LOCATION,0.0
0.13663003663003662,LOCATION,1.0
0.06117216117216117,LOCATION,0.0
0.39701104613385313,LOCATION,1.0
0.3697205977907732,LOCATION,0.0
0.6153846153846154,PERSON,1.0
0.07692307692307693,PERSON,0.0
0.6842105263157895,PERSON,1.0
0.06265664160401002,PERSON,0.0
0.680161943319838,PERSON,1.0
0.1396761133603239,PERSON,0.0
0.08695652173913043,UNKNOWN,1.0
0.07758620689655173,UNKNOWN,0.0
0.7912408759124088,ORGANISATION,1.0
0.17226277372262774,ORGANISATION,0.0
0.631578947368421,PERSON,1.0
0.3684210526315789,PERSON,0.0
0.7096774193548387,EVENT,1.0
0.22580645161290322,EVENT,0.0
0.9196850393700787,LOCATION,1.0
0.06299212598425197,LOCATION,0.0
0.48,PERSON,1.0
0.48,PERSON,0.0
0.3474827245804541,UNKNOWN,1.0
0.263573543928924,UNKNOWN,0.0
0.16483516483516483,PERSON,1.0
0.06593406593406594,PERSON,0.0
0.9254606365159129,UNKNOWN,1.0
0.0745393634840871,UNKNOWN,0.0
0.5138888888888888,UNKNOWN,1.0
0.4722222222222222,UNKNOWN,0.0
0.875,PERSON,1.0
0.125,PERSON,0.0
0.7037037037037037,ANIMAL,1.0
0.2222222222222222,ANIMAL,0.0
0.875,PERSON,1.0
0.125,PERSON,0.0
0.5925925925925926,UNKNOWN,1.0
0.37037037037037035,UNKNOWN,0.0
0.5,PERSON,1.0
0.5,PERSON,0.0
0.2746478873239437,UNKNOWN,1.0
0.1056338028169014,UNKNOWN,0.0
0.1041796631316282,UNKNOWN,1.0
0.07298814722395508,UNKNOWN,0.0
0.9282774838330394,UNKNOWN,1.0
0.05408583186360964,UNKNOWN,0.0
0.5612722170252572,UNKNOWN,1.0
0.09541627689429373,UNKNOWN,0.0
0.7980769230769231,UNKNOWN,1.0
0.11538461538461539,UNKNOWN,0.0
0.8909952606635071,UNKNOWN,1.0
0.0995260663507109,UNKNOWN,0.0
0.9846153846153847,UNKNOWN,1.0
0.015384615384615385,UNKNOWN,0.0
0.9990530303030303,UNKNOWN,1.0
0.06666666666666667,UNKNOWN,0.0
0.9985528219971056,UNKNOWN,1.0
0.20253164556962025,UNKNOWN,0.0
0.6029411764705882,UNKNOWN,1.0
0.14705882352941177,UNKNOWN,0.0
1.0,UNKNOWN,1.0
0.47413793103448276,UNKNOWN,0.0
1.0,UNKNOWN,1.0
0.05263157894736842,ORGANISATION,0.0
0.776595744680851,UNKNOWN,1.0
0.1595744680851064,UNKNOWN,0.0
0.6891163793103449,UNKNOWN,1.0
0.2974137931034483,UNKNOWN,0.0
0.6591695501730104,INSTITUTION,1.0
0.10899653979238755,INSTITUTION,0.0
0.7793618465716226,LOCATION,1.0
0.08893414799728445,LOCATION,0.0
0.2641509433962264,PERSON,1.0
0.19245283018867926,PERSON,0.0
0.3333333333333333,PERSON,1.0
0.3137254901960784,PERSON,0.0
0.1765281173594132,PERSON,1.0
0.10899653979238755,INSTITUTION,0.0
0.25925925925925924,PERSON,1.0
0.0,PERSON,0.0
0.75,PERSON,1.0
0.25,PERSON,0.0
0.9230769230769231,PERSON,1.0
0.05982905982905983,PERSON,0.0
0.06349206349206349,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.5909090909090909,PERSON,1.0
0.2924901185770751,PERSON,0.0
0.07982261640798226,PERSON,1.0
0.06430155210643015,PERSON,0.0
0.6304347826086957,PERSON,1.0
0.3695652173913043,PERSON,0.0
0.8097345132743363,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.8067632850241546,PERSON,1.0
0.07246376811594203,PERSON,0.0
0.25925925925925924,PERSON,1.0
0.3137254901960784,PERSON,0.0
0.8979166666666667,CREATION,1.0
0.06458333333333334,CREATION,0.0
0.4,PERSON,1.0
0.30845481049562684,PERSON,0.0
0.1765281173594132,PERSON,1.0
0.20363636363636364,PERSON,0.0
0.19636363636363635,PERSON,1.0
0.07636363636363637,PERSON,0.0
0.08771929824561403,PERSON,1.0
0.3137254901960784,PERSON,0.0
0.8333333333333334,PERSON,1.0
0.16666666666666666,PERSON,0.0
0.825,UNKNOWN,1.0
0.175,UNKNOWN,0.0
0.6666666666666666,LOCATION,1.0
0.3333333333333333,LOCATION,0.0
0.6753246753246753,UNKNOWN,1.0
0.2727272727272727,UNKNOWN,0.0
0.8067632850241546,PERSON,1.0
0.07246376811594203,PERSON,0.0
0.3333333333333333,PERSON,1.0
0.3137254901960784,PERSON,0.0
0.8097345132743363,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.3333333333333333,PERSON,1.0
0.3137254901960784,PERSON,0.0
0.9163636363636364,PERSON,1.0
0.05818181818181818,PERSON,0.0
0.709395656279509,PERSON,1.0
0.20939565627950896,PERSON,0.0
0.3125,CREATION,1.0
0.07246376811594203,PERSON,0.0
0.35650224215246634,PERSON,1.0
0.13450292397660818,PERSON,0.0
0.8881726457399103,LOCATION,1.0
0.05044843049327354,LOCATION,0.0
0.35650224215246634,PERSON,1.0
0.07391157610529868,CREATION,0.0
0.07982261640798226,PERSON,1.0
0.06430155210643015,PERSON,0.0
0.9163636363636364,PERSON,1.0
0.05818181818181818,PERSON,0.0
0.8,PERSON,1.0
0.1,PERSON,0.0
0.8181818181818182,PERSON,1.0
0.18181818181818182,PERSON,0.0
0.8,PERSON,1.0
0.1,PERSON,0.0
0.8842364532019704,PERSON,1.0
0.07635467980295567,PERSON,0.0
0.9473684210526315,PERSON,1.0
0.05263157894736842,PERSON,0.0
0.837471783295711,CREATION,1.0
0.1489841986455982,CREATION,0.0
0.7,PERSON,1.0
0.3,PERSON,0.0
0.5531914893617021,PERSON,1.0
0.2978723404255319,PERSON,0.0
0.4152046783625731,PERSON,1.0
0.23830409356725146,PERSON,0.0
0.25,PERSON,1.0
0.16279069767441862,PERSON,0.0
0.8097345132743363,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.9375,PERSON,1.0
0.0625,PERSON,0.0
0.11506276150627615,PERSON,1.0
0.16666666666666666,PERSON,0.0
0.837471783295711,CREATION,1.0
0.1489841986455982,CREATION,0.0
0.07982261640798226,PERSON,1.0
0.06430155210643015,PERSON,0.0
0.9163636363636364,PERSON,1.0
0.05818181818181818,PERSON,0.0
0.8666666666666667,PERSON,1.0
0.13333333333333333,PERSON,0.0
0.25263157894736843,PERSON,1.0
0.07368421052631578,PERSON,0.0
0.837471783295711,CREATION,1.0
0.1489841986455982,CREATION,0.0
0.997160704145372,UNKNOWN,1.0
0.4337899543378995,UNKNOWN,0.0
0.29333333333333333,UNKNOWN,1.0
0.05909090909090909,UNKNOWN,0.0
0.5531914893617021,PERSON,1.0
0.2978723404255319,PERSON,0.0
0.23759441629218855,CONCEPT,1.0
0.07036613272311212,CONCEPT,0.0
0.8372093023255814,PERSON,1.0
0.16279069767441862,PERSON,0.0
0.5114503816793893,PERSON,1.0
0.2824427480916031,PERSON,0.0
0.34,PERSON,1.0
0.14,PERSON,0.0
0.5882352941176471,PERSON,1.0
0.35294117647058826,PERSON,0.0
0.8097345132743363,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.7825417201540437,UNKNOWN,1.0
0.05186136071887035,UNKNOWN,0.0
0.8289205702647657,CREATION,1.0
0.059063136456211814,CREATION,0.0
0.8097345132743363,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.08021390374331551,PERSON,1.0
0.6595744680851063,LOCATION,0.0
0.11506276150627615,PERSON,1.0
0.38095238095238093,CREATION,0.0
0.13924050632911392,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.34,PERSON,1.0
0.14,PERSON,0.0
0.13259668508287292,LOCATION,1.0
0.3559322033898305,UNKNOWN,0.0
0.2636363636363636,PERSON,1.0
0.18484848484848485,PERSON,0.0
0.8097345132743363,PERSON,1.0
0.14601769911504425,PERSON,0.0
0.29651162790697677,PERSON,1.0
0.19186046511627908,PERSON,0.0
0.5714285714285714,PERSON,1.0
0.42857142857142855,PERSON,0.0
0.613183659689399,ORGANISATION,1.0
0.11520931802835922,ORGANISATION,0.0
0.2897196261682243,ORGANISATION,1.0
0.4888888888888889,LOCATION,0.0
0.38271604938271603,UNKNOWN,1.0
0.20987654320987653,UNKNOWN,0.0
0.2398190045248869,LOCATION,1.0
0.09502262443438914,LOCATION,0.0
0.20955574182732606,PERSON,1.0
0.20452640402347025,PERSON,0.0
0.15384615384615385,UNKNOWN,1.0
0.05053191489361702,ORGANISATION,0.0
0.2222222222222222,ORGANISATION,1.0
0.2413793103448276,ORGANISATION,0.0
0.225,ORGANISATION,1.0
0.1,ORGANISATION,0.0
0.7876106194690266,UNKNOWN,1.0
0.1710914454277286,UNKNOWN,0.0
0.15384615384615385,UNKNOWN,1.0
0.05128205128205128,UNKNOWN,0.0
0.6033057851239669,ORGANISATION,1.0
0.17079889807162535,ORGANISATION,0.0
0.13088392448221464,TITLE,1.0
0.06981832985598697,TITLE,0.0
0.6146653858469421,ORGANISATION,1.0
0.13659942363112393,ORGANISATION,0.0
0.15322112594312245,TITLE,1.0
0.12362159024956472,TITLE,0.0
0.25477707006369427,UNKNOWN,1.0
0.9919354838709677,UNKNOWN,0.0
0.5814814814814815,CREATION,1.0
0.06111111111111111,CREATION,0.0
0.38271604938271603,UNKNOWN,1.0
0.20987654320987653,UNKNOWN,0.0
0.8409090909090909,LOCATION,1.0
0.11363636363636363,LOCATION,0.0
0.06001765225066196,UNKNOWN,1.0
0.052667300122166416,ORGANISATION,0.0
0.8571428571428571,PERSON,1.0
0.14285714285714285,PERSON,0.0
0.205,UNKNOWN,1.0
0.38,UNKNOWN,0.0
0.33663366336633666,PERSON,1.0
0.12871287128712872,PERSON,0.0
0.19230769230769232,INSTALLATION,1.0
0.11538461538461539,INSTALLATION,0.0
0.7407407407407407,LOCATION,1.0
0.17592592592592593,LOCATION,0.0
0.7692307692307693,INSTALLATION,1.0
0.07692307692307693,INSTALLATION,0.0
0.9285714285714286,INSTALLATION,1.0
0.07142857142857142,INSTALLATION,0.0
0.85,UNKNOWN,1.0
0.1,UNKNOWN,0.0
0.3853092783505155,LOCATION,1.0
0.05154639175257732,LOCATION,0.0
0.3241662255161461,UNKNOWN,1.0
0.09682371625198517,UNKNOWN,0.0
0.47619047619047616,UNKNOWN,1.0
0.23809523809523808,UNKNOWN,0.0
0.8180980553804374,LOCATION,1.0
0.0731293341739004,LOCATION,0.0
0.2254857659286037,UNKNOWN,1.0
0.06913691821057388,UNKNOWN,0.0
0.8735632183908046,ORGANISATION,1.0
0.07471264367816093,ORGANISATION,0.0
0.7864734299516908,LOCATION,1.0
0.07729468599033816,LOCATION,0.0
0.9073630860199916,LOCATION,1.0
0.08355624384063072,LOCATION,0.0
0.5357142857142857,LOCATION,1.0
0.4642857142857143,LOCATION,0.0
0.7565337001375516,LOCATION,1.0
0.20701513067400276,LOCATION,0.0
0.7993487993487993,LOCATION,1.0
0.06634106634106635,LOCATION,0.0
0.8516081871345029,LOCATION,1.0
0.1162280701754386,LOCATION,0.0
0.1511627906976744,PERSON,1.0
0.09302325581395349,PERSON,0.0
0.5,PERSON,1.0
0.5,PERSON,0.0
0.25279789335088876,UNKNOWN,1.0
0.9977142857142857,UNKNOWN,0.0
0.14814814814814814,LOCATION,1.0
0.07407407407407407,LOCATION,0.0
0.9238095238095239,PERSON,1.0
0.05714285714285714,PERSON,0.0
0.4032697547683924,LOCATION,1.0
0.20701513067400276,LOCATION,0.0
0.6245487364620939,PERSON,1.0
0.07942238267148015,PERSON,0.0
0.7993487993487993,LOCATION,1.0
0.06634106634106635,LOCATION,0.0
0.7565337001375516,LOCATION,1.0
0.20701513067400276,LOCATION,0.0
0.8603448275862069,LOCATION,1.0
0.12413793103448276,LOCATION,0.0
0.627906976744186,PERSON,1.0
0.1511627906976744,PERSON,0.0
0.9238095238095239,PERSON,1.0
0.05714285714285714,PERSON,0.0
0.6190871369294606,UNKNOWN,1.0
0.13278008298755187,UNKNOWN,0.0
0.4942528735632184,UNKNOWN,1.0
0.052845528455284556,UNKNOWN,0.0
0.8,UNKNOWN,1.0
0.06666666666666667,UNKNOWN,0.0
0.9,LOCATION,1.0
0.1,LOCATION,0.0
0.23809523809523808,PERSON,1.0
0.23809523809523808,PERSON,0.0
0.2014334213504338,UNKNOWN,1.0
0.09015465861938891,UNKNOWN,0.0
0.3939393939393939,LOCATION,1.0
0.30303030303030304,LOCATION,0.0
0.6428571428571429,PERSON,1.0
0.21428571428571427,PERSON,0.0
0.5,PERSON,1.0
0.25,PERSON,0.0
0.6237623762376238,CREATION,1.0
0.37623762376237624,CREATION,0.0
0.011363636363636364,UNKNOWN,1.0
0.0023923444976076554,UNKNOWN,0.0
0.19047619047619047,INSTITUTION,1.0
0.14285714285714285,INSTITUTION,0.0
0.23333333333333334,PERSON,1.0
0.13333333333333333,PERSON,0.0
0.8474114441416893,UNKNOWN,1.0
0.09264305177111716,UNKNOWN,0.0
0.16875,UNKNOWN,1.0
0.003125,UNKNOWN,0.0
0.8312195121951219,UNKNOWN,1.0
0.1073170731707317,UNKNOWN,0.0
0.8085106382978723,PERSON,1.0
0.07446808510638298,PERSON,0.0
0.5,UNKNOWN,1.0
0.2777777777777778,UNKNOWN,0.0
0.3157894736842105,PERSON,1.0
0.4,PERSON,0.0
0.13029315960912052,TITLE,1.0
0.05211726384364821,TITLE,0.0
0.6428571428571429,PERSON,1.0
0.21428571428571427,PERSON,0.0
0.13029315960912052,TITLE,1.0
0.05211726384364821,TITLE,0.0
0.6180257510729614,UNKNOWN,1.0
0.38197424892703863,UNKNOWN,0.0
0.47470817120622566,UNKNOWN,1.0
0.2529182879377432,UNKNOWN,0.0
0.8591549295774648,UNKNOWN,1.0
0.1267605633802817,UNKNOWN,0.0
0.4098360655737705,UNKNOWN,1.0
0.14754098360655737,UNKNOWN,0.0
0.208955223880597,UNKNOWN,1.0
0.18248175182481752,UNKNOWN,0.0
0.16058394160583941,UNKNOWN,1.0
0.16058394160583941,UNKNOWN,0.0
0.9166666666666666,UNKNOWN,1.0
0.08333333333333333,UNKNOWN,0.0
0.23255813953488372,UNKNOWN,1.0
0.15891472868217055,UNKNOWN,0.0
0.25925925925925924,UNKNOWN,1.0
0.15495207667731628,UNKNOWN,0.0
0.2,UNKNOWN,1.0
0.9605809128630706,UNKNOWN,0.0
0.33663366336633666,UNKNOWN,1.0
0.06930693069306931,UNKNOWN,0.0
0.8773331037006739,NATIONAL,1.0
0.07562808120384922,NATIONAL,0.0
0.6296296296296297,CREATION,1.0
0.37037037037037035,CREATION,0.0
0.9071522642082869,LOCATION,1.0
0.05394590213757471,LOCATION,0.0
0.920533070088845,LOCATION,1.0
0.0562685093780849,LOCATION,0.0
0.8114143920595533,INSTITUTION,1.0
0.06575682382133995,INSTITUTION,0.0
0.7752808988764045,PERSON,1.0
0.10112359550561797,PERSON,0.0
0.8529886914378029,MEDIA,1.0
0.08562197092084006,MEDIA,0.0
0.5,PERSON,1.0
0.058823529411764705,UNKNOWN,0.0
0.5233265720081136,LOCATION,1.0
0.20622041920216364,LOCATION,0.0
0.44105263157894736,NATIONAL,1.0
0.28118218623481783,NATIONAL,0.0
0.5044510385756676,UNKNOWN,1.0
0.39762611275964393,UNKNOWN,0.0
0.2,PERSON,1.0
0.13186813186813187,NATIONAL,0.0
0.07692307692307693,NATIONAL,1.0
